ID|name|赛季|球队|场次|首发|时间|投篮|命中率|三分|命中率|罚球|命中率|篮板|助攻|抢断|盖帽|失误|犯规|得分
10440|艾森-伊利亚索瓦(Ersan Ilyasova)|2006|雄鹿|66|14|14.7|2.1-5.5|38.3%|0.8-2.2|36.5%|1.1-1.3|78.7%|2.9|0.7|0.41|0.26|0.77|2.23|6.1
10440|艾森-伊利亚索瓦(Ersan Ilyasova)|2009|雄鹿|81|31|23.4|4.0-9.0|44.3%|1.0-3.0|33.6%|1.4-2.0|71.5%|6.4|1.0|0.65|0.28|0.88|3.10|10.4
10440|艾森-伊利亚索瓦(Ersan Ilyasova)|2010|雄鹿|60|34|25.1|3.7-8.4|43.6%|0.6-2.0|29.8%|1.6-1.7|89.4%|6.1|0.9|0.85|0.40|1.05|2.65|9.5
10440|艾森-伊利亚索瓦(Ersan Ilyasova)|2011|雄鹿|60|41|27.6|4.9-9.9|49.2%|0.8-1.9|45.5%|2.4-3.0|78.1%|8.8|1.2|0.70|0.73|1.27|2.22|13.0
10440|艾森-伊利亚索瓦(Ersan Ilyasova)|2012|雄鹿|73|54|27.6|5.1-11.0|46.2%|1.3-2.9|44.4%|1.7-2.2|79.6%|7.1|1.6|0.93|0.49|1.03|2.53|13.2
10440|艾森-伊利亚索瓦(Ersan Ilyasova)|2013|雄鹿|55|47|26.9|4.3-10.5|40.9%|0.7-2.4|28.2%|1.9-2.4|82.3%|6.2|1.3|0.84|0.15|1.11|2.45|11.2
10441|扎扎-帕楚里亚(Zaza Pachulia)|2003|魔术|59|2|11.3|1.2-3.0|38.9%|0.0-0.0|0.0%|1.0-1.5|64.4%|2.9|0.2|0.36|0.20|0.58|1.47|3.3
10441|扎扎-帕楚里亚(Zaza Pachulia)|2004|雄鹿|74|4|18.9|2.2-4.8|45.2%|0.0-0.0|0.0%|1.9-2.5|74.6%|5.1|0.8|0.59|0.46|0.95|2.24|6.2
10441|扎扎-帕楚里亚(Zaza Pachulia)|2005|老鹰|78|78|31.4|3.9-8.7|45.1%|0.0-0.0|0.0%|3.8-5.2|73.5%|7.9|1.7|1.14|0.50|2.31|3.67|11.7
10441|扎扎-帕楚里亚(Zaza Pachulia)|2006|老鹰|72|47|28.1|4.0-8.5|47.4%|0.0-0.0|0.0%|4.1-5.2|78.6%|6.9|1.5|1.07|0.50|2.25|3.71|12.2
10441|扎扎-帕楚里亚(Zaza Pachulia)|2007|老鹰|62|5|15.2|1.7-4.0|43.7%|0.0-0.0|0.0%|1.7-2.5|70.6%|4.0|0.6|0.39|0.21|1.11|2.26|5.2
10441|扎扎-帕楚里亚(Zaza Pachulia)|2008|老鹰|77|26|19.1|2.1-4.2|49.7%|0.0-0.0|0.0%|2.1-3.0|70.9%|5.7|0.7|0.45|0.34|1.18|2.70|6.2
10441|扎扎-帕楚里亚(Zaza Pachulia)|2009|老鹰|78|1|14.0|1.5-3.2|48.8%|0.0-0.1|0.0%|1.2-1.8|65.0%|3.8|0.5|0.47|0.40|0.74|2.38|4.3
10441|扎扎-帕楚里亚(Zaza Pachulia)|2010|老鹰|79|7|15.7|1.4-2.9|46.1%|0.0-0.0|0.0%|1.7-2.3|75.4%|4.2|0.7|0.43|0.28|0.87|2.33|4.4
10441|扎扎-帕楚里亚(Zaza Pachulia)|2011|老鹰|58|44|28.3|2.9-5.8|49.9%|0.0-0.0|0.0%|2.0-2.7|74.1%|7.9|1.4|0.95|0.50|1.40|2.97|7.8
10441|扎扎-帕楚里亚(Zaza Pachulia)|2012|老鹰|52|15|21.8|2.2-4.6|47.3%|0.0-0.1|0.0%|1.5-2.0|75.7%|6.5|1.5|0.67|0.23|1.35|2.46|5.9
10441|扎扎-帕楚里亚(Zaza Pachulia)|2013|雄鹿|53|43|25.0|2.8-6.6|42.7%|0.0-0.0|0.0%|2.1-2.5|84.6%|6.3|2.6|0.85|0.26|1.74|2.34|7.7
10443|贾里德-杜德利(Jared Dudley)|2007|山猫|73|14|19.0|2.2-4.8|46.8%|0.1-0.6|22.0%|1.2-1.6|73.7%|3.9|1.1|0.75|0.14|0.68|1.75|5.8
10443|贾里德-杜德利(Jared Dudley)|2008|汇总|68|7|17.0|2.0-4.2|47.7%|0.4-1.1|39.2%|1.0-1.5|67.6%|3.0|0.8|0.84|0.12|0.63|1.54|5.5
10443|贾里德-杜德利(Jared Dudley)|2008|山猫|20|7|21.4|2.2-4.8|46.9%|0.1-0.4|37.5%|0.8-1.2|62.5%|3.0|0.9|0.90|0.10|0.50|2.00|5.4
10443|贾里德-杜德利(Jared Dudley)|2008|太阳|48|0|15.2|1.9-3.9|48.1%|0.5-1.4|39.4%|1.2-1.7|69.1%|3.0|0.8|0.81|0.12|0.69|1.35|5.5
10443|贾里德-杜德利(Jared Dudley)|2009|太阳|82|1|24.3|2.7-6.0|45.9%|1.5-3.2|45.8%|1.3-1.7|75.4%|3.4|1.4|0.99|0.20|0.83|1.98|8.2
10443|贾里德-杜德利(Jared Dudley)|2010|太阳|82|15|26.1|3.7-7.7|47.7%|1.3-3.1|41.5%|2.0-2.7|74.3%|3.9|1.3|1.06|0.24|0.94|1.70|10.6
10443|贾里德-杜德利(Jared Dudley)|2011|太阳|65|60|31.1|4.8-9.9|48.5%|1.2-3.2|38.3%|1.8-2.5|72.6%|4.6|1.7|0.75|0.29|1.11|1.65|12.7
10443|贾里德-杜德利(Jared Dudley)|2012|太阳|79|50|27.5|4.0-8.5|46.8%|1.3-3.4|39.1%|1.6-2.1|79.6%|3.1|2.6|0.95|0.10|1.28|1.62|10.9
10443|贾里德-杜德利(Jared Dudley)|2013|快船|74|43|23.4|2.6-6.0|43.8%|1.1-3.0|36.0%|0.5-0.8|65.5%|2.2|1.4|0.55|0.14|0.76|1.97|6.9
10444|布兰登-奈特(Brandon Knight)|2011|活塞|66|60|32.3|4.8-11.7|41.5%|1.6-4.2|38.0%|1.6-2.1|75.9%|3.2|3.8|0.74|0.15|2.59|2.33|12.8
10444|布兰登-奈特(Brandon Knight)|2012|活塞|75|75|31.5|4.8-11.7|40.7%|1.6-4.4|36.7%|2.2-3.0|73.3%|3.3|4.0|0.77|0.11|2.73|2.09|13.3
10444|布兰登-奈特(Brandon Knight)|2013|雄鹿|72|69|33.3|6.4-15.2|42.2%|1.5-4.7|32.5%|3.6-4.5|80.2%|3.5|4.9|0.96|0.24|2.61|2.03|17.9
10445|杰里-贝勒斯(Jerryd Bayless)|2008|开拓者|53|0|12.4|1.3-3.6|36.5%|0.1-0.5|25.9%|1.6-1.9|80.6%|1.1|1.5|0.30|0.04|1.06|1.53|4.3
10445|杰里-贝勒斯(Jerryd Bayless)|2009|开拓者|74|11|17.6|2.7-6.5|41.4%|0.4-1.2|31.5%|2.7-3.3|83.1%|1.6|2.3|0.35|0.07|1.27|2.05|8.5
10445|杰里-贝勒斯(Jerryd Bayless)|2010|汇总|71|14|21.1|3.1-7.3|42.2%|0.7-2.1|33.6%|2.3-2.9|80.6%|2.3|3.7|0.54|0.07|1.79|2.10|9.2
10445|杰里-贝勒斯(Jerryd Bayless)|2010|黄蜂|11|0|13.5|1.5-4.5|34.7%|0.3-1.3|21.4%|1.2-1.5|76.5%|1.4|2.5|0.18|0.09|1.55|1.45|4.5
10445|杰里-贝勒斯(Jerryd Bayless)|2010|猛龙|60|14|22.4|3.4-7.8|42.9%|0.8-2.2|34.8%|2.5-3.1|81.0%|2.5|4.0|0.60|0.07|1.83|2.22|10.0
10445|杰里-贝勒斯(Jerryd Bayless)|2011|猛龙|31|11|22.7|3.8-8.9|42.4%|1.4-3.4|42.3%|2.4-2.8|85.2%|2.1|3.8|0.77|0.13|1.71|2.26|11.4
10445|杰里-贝勒斯(Jerryd Bayless)|2012|灰熊|80|4|22.1|3.2-7.8|41.9%|0.9-2.5|35.3%|1.3-1.5|83.6%|2.2|3.3|0.74|0.21|1.50|2.10|8.7
10445|杰里-贝勒斯(Jerryd Bayless)|2013|汇总|72|19|23.4|3.4-8.6|40.2%|1.1-2.9|35.8%|1.3-1.6|79.7%|2.0|2.7|0.83|0.12|1.14|2.24|9.2
10445|杰里-贝勒斯(Jerryd Bayless)|2013|灰熊|31|5|21.0|2.9-7.7|37.7%|0.8-2.7|30.1%|1.5-1.8|78.9%|1.9|2.1|0.65|0.16|0.71|2.32|8.1
10445|杰里-贝勒斯(Jerryd Bayless)|2013|凯尔特人|41|14|25.3|3.9-9.2|41.8%|1.2-3.1|39.5%|1.2-1.5|80.3%|2.1|3.1|0.98|0.10|1.46|2.17|10.1
10446|约翰-亨森(John Henson)|2012|雄鹿|63|9|13.1|2.6-5.3|48.2%|0.0-0.0|0.0%|0.9-1.7|53.3%|4.7|0.5|0.30|0.67|0.75|1.32|6.0
10446|约翰-亨森(John Henson)|2013|雄鹿|70|23|26.5|4.9-9.1|53.8%|0.0-0.0|0.0%|1.3-2.5|51.4%|7.1|1.6|0.59|1.66|1.63|2.64|11.1
10447|扬尼斯-阿德托昆博(Giannis Antetokounmpo)|2013|雄鹿|77|23|24.6|2.2-5.4|41.4%|0.5-1.5|34.7%|1.8-2.6|68.3%|4.4|1.9|0.78|0.79|1.58|2.25|6.8
10448|肯德尔-马绍尔(Kendall Marshall)|2012|太阳|48|3|14.6|1.2-3.1|37.1%|0.5-1.5|31.5%|0.2-0.3|57.1%|0.9|3.0|0.46|0.08|1.19|1.00|3.0
10448|肯德尔-马绍尔(Kendall Marshall)|2013|湖人|54|45|29.0|3.1-7.8|40.6%|1.3-3.3|39.9%|0.4-0.7|52.8%|2.9|8.8|0.89|0.07|2.78|1.41|8.0
10449|克里斯-米德尔顿(Khris Middleton)|2012|活塞|27|0|17.6|2.3-5.2|44.0%|0.5-1.7|31.1%|1.0-1.2|84.4%|1.9|1.0|0.56|0.15|0.41|1.96|6.1
10449|克里斯-米德尔顿(Khris Middleton)|2013|雄鹿|82|64|30.0|4.6-10.4|44.0%|1.5-3.5|41.4%|1.4-1.7|86.1%|3.8|2.1|1.01|0.24|1.50|2.96|12.1
10450|内特-沃尔特斯(Nate Wolters)|2013|雄鹿|58|31|22.6|2.9-6.7|43.7%|0.3-1.1|29.0%|1.0-1.6|65.6%|2.6|3.2|0.60|0.26|0.98|1.16|7.2
10454|约什-史密斯(Josh Smith)|2004|老鹰|74|59|27.7|3.7-8.1|45.5%|0.1-0.3|17.4%|2.2-3.2|68.8%|6.2|1.7|0.80|1.95|1.82|2.12|9.7
10454|约什-史密斯(Josh Smith)|2005|老鹰|80|73|31.8|4.1-9.7|42.5%|0.4-1.4|30.9%|2.6-3.6|71.9%|6.6|2.4|0.80|2.60|2.02|3.25|11.3
10454|约什-史密斯(Josh Smith)|2006|老鹰|72|72|36.7|6.1-13.8|43.9%|0.5-2.1|25.0%|3.7-5.4|69.3%|8.6|3.3|1.40|2.88|3.15|3.35|16.4
10454|约什-史密斯(Josh Smith)|2007|老鹰|81|81|35.5|6.4-14.0|45.7%|0.3-1.2|25.3%|4.1-5.8|71.0%|8.2|3.4|1.52|2.80|3.02|3.32|17.2
10454|约什-史密斯(Josh Smith)|2008|老鹰|69|69|35.1|6.1-12.3|49.2%|0.4-1.3|29.9%|3.1-5.2|58.8%|7.2|2.4|1.36|1.61|2.33|2.67|15.6
10454|约什-史密斯(Josh Smith)|2009|老鹰|81|81|35.4|6.2-12.3|50.5%|0.0-0.1|0.0%|3.2-5.2|61.8%|8.7|4.2|1.60|2.12|2.44|2.96|15.7
10454|约什-史密斯(Josh Smith)|2010|老鹰|77|77|34.4|6.5-13.5|47.7%|0.7-2.0|33.1%|3.0-4.1|72.5%|8.5|3.3|1.29|1.56|2.56|2.82|16.5
10454|约什-史密斯(Josh Smith)|2011|老鹰|66|66|35.3|7.6-16.7|45.8%|0.4-1.7|25.7%|3.1-4.9|63.0%|9.6|3.9|1.41|1.74|2.48|2.61|18.8
10454|约什-史密斯(Josh Smith)|2012|老鹰|76|76|35.3|7.2-15.6|46.5%|0.8-2.6|30.3%|2.2-4.2|51.7%|8.4|4.2|1.24|1.79|2.97|2.30|17.5
10454|约什-史密斯(Josh Smith)|2013|活塞|77|76|35.5|6.7-16.0|41.9%|0.9-3.4|26.4%|2.1-3.9|53.2%|6.8|3.3|1.36|1.43|2.58|2.56|16.4
10455|布兰登-詹宁斯(Brandon Jennings)|2009|雄鹿|82|82|32.6|5.5-14.8|37.1%|1.8-4.7|37.4%|2.7-3.3|81.7%|3.4|5.7|1.28|0.22|2.44|2.33|15.5
10455|布兰登-詹宁斯(Brandon Jennings)|2010|雄鹿|63|61|34.4|5.7-14.7|39.0%|1.6-4.8|32.3%|3.2-3.9|80.9%|3.7|4.8|1.51|0.33|2.32|2.08|16.2
10455|布兰登-詹宁斯(Brandon Jennings)|2011|雄鹿|66|66|35.3|7.1-17.0|41.8%|2.0-5.9|33.2%|2.9-3.6|80.8%|3.4|5.5|1.58|0.33|2.21|1.73|19.1
10455|布兰登-詹宁斯(Brandon Jennings)|2012|雄鹿|80|80|36.2|6.2-15.6|39.9%|2.2-5.8|37.5%|2.9-3.5|81.9%|3.1|6.5|1.56|0.12|2.54|1.94|17.5
10455|布兰登-詹宁斯(Brandon Jennings)|2013|活塞|80|79|34.1|5.3-14.2|37.3%|1.9-5.7|33.7%|3.0-4.0|75.1%|3.0|7.6|1.26|0.10|2.69|1.96|15.5
10456|约迪-米克斯(Jodie Meeks)|2009|汇总|60|0|12.0|1.7-4.5|38.8%|0.7-2.2|31.8%|0.5-0.7|79.5%|1.6|0.7|0.30|0.08|0.42|0.87|4.7
10456|约迪-米克斯(Jodie Meeks)|2009|雄鹿|41|0|11.9|1.6-4.3|36.2%|0.6-2.0|28.0%|0.4-0.5|85.7%|1.8|0.5|0.32|0.10|0.49|0.80|4.1
10456|约迪-米克斯(Jodie Meeks)|2009|76人|19|0|12.3|2.1-4.8|44.0%|1.0-2.6|38.0%|0.7-0.9|72.2%|1.4|0.9|0.26|0.05|0.26|1.00|5.9
10456|约迪-米克斯(Jodie Meeks)|2010|76人|74|64|27.9|3.3-7.7|42.5%|1.9-4.7|39.7%|2.1-2.3|89.4%|2.3|1.1|0.85|0.05|0.81|1.31|10.5
10456|约迪-米克斯(Jodie Meeks)|2011|76人|66|50|24.9|2.9-7.1|40.9%|1.5-4.0|36.5%|1.2-1.3|90.6%|2.4|0.8|0.61|0.05|0.44|1.24|8.4
10456|约迪-米克斯(Jodie Meeks)|2012|湖人|78|10|21.3|2.6-6.8|38.7%|1.6-4.4|35.7%|1.1-1.2|89.6%|2.2|0.9|0.74|0.06|0.67|1.32|7.9
10456|约迪-米克斯(Jodie Meeks)|2013|湖人|77|70|33.2|5.4-11.6|46.3%|2.1-5.2|40.1%|2.9-3.4|85.7%|2.5|1.8|1.44|0.05|1.44|1.55|15.7
10457|格雷格-门罗(Greg Monroe)|2010|活塞|80|48|27.8|3.8-6.9|55.1%|0.0-0.0|0.0%|1.8-2.9|62.2%|7.5|1.3|1.16|0.56|1.01|2.45|9.4
10457|格雷格-门罗(Greg Monroe)|2011|活塞|66|66|31.5|6.2-11.8|52.1%|0.0-0.0|0.0%|3.0-4.1|73.9%|9.7|2.3|1.26|0.70|2.44|2.73|15.4
10457|格雷格-门罗(Greg Monroe)|2012|活塞|81|81|33.2|6.3-13.1|48.6%|0.0-0.0|0.0%|3.3-4.8|68.9%|9.6|3.5|1.30|0.68|2.89|2.35|16.0
10457|格雷格-门罗(Greg Monroe)|2013|活塞|82|82|32.8|6.1-12.4|49.7%|0.0-0.0|0.0%|2.9-4.5|65.7%|9.3|2.1|1.11|0.57|2.02|2.50|15.2
10458|约纳斯-杰雷布科(Jonas Jerebko)|2009|活塞|80|73|27.9|3.6-7.5|48.1%|0.5-1.4|31.3%|1.6-2.2|71.0%|6.0|0.7|0.99|0.36|1.02|2.88|9.3
10458|约纳斯-杰雷布科(Jonas Jerebko)|2011|活塞|64|13|22.9|3.3-7.1|46.8%|0.5-1.7|30.2%|1.6-1.9|80.6%|4.8|0.7|0.64|0.33|1.03|2.53|8.7
10458|约纳斯-杰雷布科(Jonas Jerebko)|2012|活塞|49|2|18.2|2.9-6.4|44.9%|0.5-1.7|30.1%|1.4-1.8|77.3%|3.8|0.9|0.78|0.16|0.86|1.84|7.7
10458|约纳斯-杰雷布科(Jonas Jerebko)|2013|活塞|64|0|11.6|1.5-3.2|47.1%|0.5-1.2|41.9%|0.7-0.9|72.9%|2.7|0.6|0.33|0.09|0.67|1.33|4.2
10459|卡隆-巴特勒(Caron Butler)|2002|热火|78|78|36.6|5.5-13.2|41.6%|0.4-1.4|31.8%|4.0-4.8|82.4%|5.1|2.7|1.76|0.40|2.46|2.95|15.4
10459|卡隆-巴特勒(Caron Butler)|2003|热火|68|56|29.9|3.5-9.3|38.0%|0.1-0.6|23.8%|2.0-2.6|75.6%|4.8|1.9|1.10|0.19|1.34|2.38|9.2
10459|卡隆-巴特勒(Caron Butler)|2004|湖人|77|77|35.7|5.7-12.9|44.5%|0.5-1.6|30.4%|3.6-4.1|86.2%|5.8|1.9|1.43|0.30|1.62|2.77|15.5
10459|卡隆-巴特勒(Caron Butler)|2005|奇才|75|54|36.1|6.6-14.5|45.5%|0.5-1.6|34.2%|3.9-4.4|87.0%|6.2|2.5|1.69|0.24|2.33|3.17|17.6
10459|卡隆-巴特勒(Caron Butler)|2006|奇才|63|63|39.3|7.2-15.5|46.3%|0.3-1.1|25.0%|4.5-5.2|86.3%|7.4|3.7|2.13|0.27|2.87|2.98|19.1
10459|卡隆-巴特勒(Caron Butler)|2007|奇才|58|58|39.9|7.6-16.3|46.6%|1.1-3.2|35.7%|4.1-4.5|90.1%|6.7|4.9|2.21|0.34|2.59|2.76|20.3
10459|卡隆-巴特勒(Caron Butler)|2008|奇才|67|67|38.6|7.3-16.2|45.3%|1.0-3.1|31.0%|5.1-6.0|85.8%|6.2|4.3|1.58|0.30|3.13|2.46|20.8
10459|卡隆-巴特勒(Caron Butler)|2009|汇总|74|74|37.6|6.1-14.2|42.8%|0.6-2.0|29.0%|3.6-4.3|83.8%|6.2|2.1|1.57|0.32|2.16|2.61|16.3
10459|卡隆-巴特勒(Caron Butler)|2009|奇才|47|47|39.4|6.2-14.8|42.2%|0.5-2.0|26.3%|3.9-4.5|87.7%|6.7|2.3|1.45|0.32|2.40|2.68|16.9
10459|卡隆-巴特勒(Caron Butler)|2009|小牛|27|27|34.4|5.8-13.2|44.0%|0.6-1.9|34.0%|2.9-3.9|76.0%|5.4|1.8|1.78|0.33|1.74|2.48|15.2
10459|卡隆-巴特勒(Caron Butler)|2010|小牛|29|29|29.9|5.9-13.0|45.0%|1.0-2.2|43.1%|2.3-3.0|77.3%|4.1|1.6|0.97|0.28|1.69|2.03|15.0
10459|卡隆-巴特勒(Caron Butler)|2011|快船|63|63|29.7|4.6-11.2|40.7%|1.5-4.1|35.8%|1.4-1.7|81.3%|3.7|1.2|0.83|0.14|1.22|1.95|12.0
10459|卡隆-巴特勒(Caron Butler)|2012|快船|78|78|24.1|3.9-9.2|42.4%|1.6-4.2|38.8%|1.0-1.2|83.3%|2.9|1.0|0.65|0.14|0.92|1.78|10.4
10459|卡隆-巴特勒(Caron Butler)|2013|汇总|56|13|25.3|3.8-9.6|39.4%|1.8-4.4|39.4%|1.1-1.3|84.0%|4.1|1.5|0.84|0.30|1.07|2.14|10.5
10459|卡隆-巴特勒(Caron Butler)|2013|雄鹿|34|13|24.1|4.0-10.4|38.7%|1.6-4.3|36.1%|1.4-1.6|83.9%|4.6|1.6|0.68|0.32|1.53|1.88|11.0
10459|卡隆-巴特勒(Caron Butler)|2013|雷霆|22|0|27.2|3.5-8.5|40.9%|2.0-4.6|44.1%|0.7-0.9|84.2%|3.2|1.2|1.09|0.27|0.36|2.55|9.7
10460|乔尔-安东尼(Joel Anthony)|2007|热火|24|1|20.8|1.2-2.5|46.7%|0.0-0.0|0.0%|1.2-2.0|59.2%|3.9|0.1|0.38|1.29|0.71|2.29|3.5
10460|乔尔-安东尼(Joel Anthony)|2008|热火|65|28|16.1|0.9-1.8|48.3%|0.0-0.0|0.0%|0.5-0.7|65.2%|3.0|0.4|0.31|1.43|0.63|2.14|2.2
10460|乔尔-安东尼(Joel Anthony)|2009|热火|80|16|16.5|0.9-2.0|47.8%|0.0-0.0|0.0%|0.8-1.1|71.7%|3.1|0.1|0.25|1.36|0.56|1.98|2.7
10460|乔尔-安东尼(Joel Anthony)|2010|热火|75|11|19.5|0.7-1.3|53.5%|0.0-0.0|0.0%|0.6-1.0|64.4%|3.5|0.3|0.13|1.24|0.48|2.59|2.0
10460|乔尔-安东尼(Joel Anthony)|2011|热火|64|51|21.1|1.3-2.4|55.9%|0.0-0.0|0.0%|0.8-1.1|69.0%|3.9|0.1|0.56|1.31|0.70|1.97|3.4
10460|乔尔-安东尼(Joel Anthony)|2012|热火|62|3|9.1|0.6-1.1|51.5%|0.0-0.0|0.0%|0.3-0.5|60.7%|1.9|0.2|0.21|0.68|0.35|0.79|1.4
10460|乔尔-安东尼(Joel Anthony)|2013|汇总|33|0|5.6|0.4-1.0|37.5%|0.0-0.0|0.0%|0.1-0.2|50.0%|1.2|0.1|0.09|0.36|0.09|0.52|0.8
10460|乔尔-安东尼(Joel Anthony)|2013|热火|12|0|3.1|0.2-0.5|33.3%|0.0-0.0|0.0%|0.2-0.2|100.0%|0.6|0.0|0.00|0.33|0.08|0.33|0.5
10460|乔尔-安东尼(Joel Anthony)|2013|凯尔特人|21|0|7.1|0.5-1.2|38.5%|0.0-0.0|0.0%|0.1-0.3|33.3%|1.5|0.1|0.14|0.38|0.10|0.62|1.0
10461|DJ-奥古斯丁(D.J. Augustin)|2008|山猫|72|12|26.5|3.7-8.6|43.0%|1.5-3.4|43.9%|2.9-3.2|89.3%|1.8|3.5|0.58|0.03|1.65|1.94|11.8
10461|DJ-奥古斯丁(D.J. Augustin)|2009|山猫|80|2|18.4|2.1-5.4|38.6%|0.9-2.2|39.3%|1.3-1.6|77.9%|1.2|2.4|0.56|0.06|0.93|1.59|6.3
10461|DJ-奥古斯丁(D.J. Augustin)|2010|山猫|82|82|33.6|4.9-11.7|41.6%|1.4-4.1|33.3%|3.3-3.6|90.6%|2.7|6.1|0.66|0.04|1.89|1.85|14.4
10461|DJ-奥古斯丁(D.J. Augustin)|2011|山猫|48|46|29.3|3.8-10.1|37.6%|1.3-3.7|34.1%|2.2-2.5|87.5%|2.3|6.4|0.75|0.02|2.29|1.35|11.1
10461|DJ-奥古斯丁(D.J. Augustin)|2012|步行者|76|5|16.1|1.4-3.9|35.0%|0.9-2.5|35.3%|1.1-1.3|83.8%|1.2|2.2|0.45|0.04|0.89|0.84|4.7
10461|DJ-奥古斯丁(D.J. Augustin)|2013|汇总|71|9|27.3|4.2-10.1|41.5%|1.9-4.7|40.1%|2.8-3.2|88.5%|1.8|4.4|0.75|0.04|1.76|2.07|13.1
10461|DJ-奥古斯丁(D.J. Augustin)|2013|猛龙|10|0|8.2|0.7-2.4|29.2%|0.1-1.1|9.1%|0.6-0.6|100.0%|0.4|1.0|0.10|0.00|0.90|0.70|2.1
10461|DJ-奥古斯丁(D.J. Augustin)|2013|公牛|61|9|30.4|4.8-11.4|41.9%|2.2-5.3|41.1%|3.2-3.6|88.2%|2.1|5.0|0.85|0.05|1.90|2.30|14.9
10462|肯塔维厄斯-考德威尔-波普(Kentavious Caldwell-Pope)|2013|活塞|80|41|19.8|2.3-5.8|39.6%|0.7-2.3|31.9%|0.6-0.8|77.0%|1.9|0.7|0.94|0.15|0.35|1.81|5.9
10463|安德烈-德拉蒙德(Andre Drummond)|2012|活塞|60|10|20.7|3.5-5.7|60.8%|0.0-0.0|50.0%|1.0-2.6|37.1%|7.6|0.5|0.98|1.58|0.95|2.40|7.9
10463|安德烈-德拉蒙德(Andre Drummond)|2013|活塞|81|81|32.3|5.9-9.5|62.3%|0.0-0.0|0.0%|1.7-4.0|41.8%|13.2|0.4|1.25|1.62|1.36|3.37|13.5
10464|路易吉-达托梅(Luigi Datome)|2013|活塞|34|0|7.0|1.0-2.9|35.1%|0.2-1.1|17.9%|0.2-0.3|80.0%|1.4|0.3|0.18|0.03|0.32|0.59|2.4
10465|阿隆-格雷(Aaron Gray)|2007|公牛|61|1|10.0|1.7-3.3|50.5%|0.0-0.0|0.0%|0.9-1.6|56.6%|2.8|0.7|0.34|0.26|0.93|1.92|4.3
10465|阿隆-格雷(Aaron Gray)|2008|公牛|56|18|12.8|1.4-3.0|48.5%|0.0-0.0|0.0%|0.6-1.1|57.6%|3.9|0.8|0.25|0.32|0.71|2.41|3.5
10465|阿隆-格雷(Aaron Gray)|2009|汇总|32|0|9.7|1.3-2.6|51.2%|0.0-0.0|0.0%|0.6-0.9|71.4%|3.3|0.7|0.28|0.34|0.56|1.69|3.2
10465|阿隆-格雷(Aaron Gray)|2009|公牛|8|0|6.2|1.0-2.6|38.1%|0.0-0.0|0.0%|0.2-0.9|28.6%|2.0|0.2|0.00|0.00|0.12|1.25|2.2
10465|阿隆-格雷(Aaron Gray)|2009|黄蜂|24|0|10.9|1.4-2.5|55.7%|0.0-0.0|0.0%|0.8-0.9|85.7%|3.8|0.8|0.38|0.46|0.71|1.83|3.6
10465|阿隆-格雷(Aaron Gray)|2010|黄蜂|41|6|13.0|1.4-2.4|56.6%|0.0-0.0|0.0%|0.4-0.8|50.0%|4.2|0.4|0.27|0.29|0.78|2.34|3.1
10465|阿隆-格雷(Aaron Gray)|2011|猛龙|49|40|16.6|1.7-3.3|51.6%|0.0-0.0|0.0%|0.5-1.0|53.2%|5.7|0.6|0.45|0.35|1.04|2.59|3.9
10465|阿隆-格雷(Aaron Gray)|2012|猛龙|42|16|12.2|1.1-2.1|53.3%|0.0-0.0|0.0%|0.5-1.0|52.3%|3.2|0.8|0.17|0.12|0.86|2.02|2.8
10465|阿隆-格雷(Aaron Gray)|2013|汇总|37|6|9.6|0.7-1.6|44.3%|0.0-0.0|0.0%|0.3-0.5|55.0%|3.0|0.6|0.27|0.22|0.84|1.73|1.8
10465|阿隆-格雷(Aaron Gray)|2013|猛龙|4|0|5.0|0.5-0.8|66.7%|0.0-0.0|0.0%|0.2-0.5|50.0%|2.0|0.8|0.00|0.00|1.00|1.75|1.2
10465|阿隆-格雷(Aaron Gray)|2013|国王|33|6|10.2|0.8-1.8|43.1%|0.0-0.0|0.0%|0.3-0.5|55.6%|3.1|0.6|0.30|0.24|0.82|1.73|1.8
10466|凯尔-辛格勒(Kyle Singler)|2012|活塞|82|74|28.0|3.4-7.8|42.8%|0.9-2.4|35.0%|1.2-1.5|80.6%|4.0|0.9|0.70|0.45|1.20|2.65|8.8
10466|凯尔-辛格勒(Kyle Singler)|2013|活塞|82|36|28.5|3.3-7.3|44.7%|1.1-3.0|38.2%|1.9-2.2|82.6%|3.7|0.9|0.74|0.46|0.96|2.57|9.6
10467|托尼-米切尔(Tony Mitchell)|2013|活塞|21|0|3.8|0.2-0.6|41.7%|0.0-0.0|100.0%|0.5-0.9|57.9%|1.2|0.1|0.29|0.14|0.19|0.43|1.0
10469|卡蒂尔-马丁(Cartier Martin)|2008|山猫|33|1|8.1|0.8-2.3|36.4%|0.3-1.0|30.3%|0.6-0.8|80.0%|1.0|0.4|0.24|0.12|0.27|1.00|2.6
10469|卡蒂尔-马丁(Cartier Martin)|2009|汇总|18|2|21.7|2.8-7.6|36.8%|0.9-2.7|34.7%|1.3-1.7|80.0%|3.8|0.9|0.61|0.06|1.06|2.67|7.8
10469|卡蒂尔-马丁(Cartier Martin)|2009|勇士|10|2|27.6|3.2-8.8|36.4%|1.0-3.1|32.3%|1.6-2.1|76.2%|4.7|0.9|0.80|0.00|1.30|3.60|9.0
