ID|name|website|profile|heigh|position|weight|birth|team|school|xuanxiu|born|salary|contract|regular race|season race
10402|Kadeem Batt|http://g.hupu.com/nba/players/kadeembatts-5024.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/5024_539.png|2.06|PF|111|306|奥兰多魔术|普罗维登斯学院||美国|0||0|0
10403|Drew Crawfor|http://g.hupu.com/nba/players/drewcrawford-5025.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/5025_947.jpg|1.96|SG|95|314|奥兰多魔术|Northwestern||美国|0||0|0
10404|Seth Curr|http://g.hupu.com/nba/players/sethcurry-4798.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4798_382.jpg|1.88|PG|84|316|奥兰多魔术|杜克大学||美国|0||3|0
10405|Paul Georg|http://g.hupu.com/nba/players/paulgeorge-3458.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3458.jpg|2.06|G/F|102|319|印第安纳步行者|加利福尼亚州立大学弗雷斯诺分校|2010年第1轮第10顺位|美国|1593|5年9163万，2013/9/26签，2014夏生效，2019夏到期，2018夏球员选项|4|4
10406|Roy Hibber|http://g.hupu.com/nba/players/royhibbert-3020.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3020.jpg|2.18|C|125|360|印第安纳步行者|乔治城大学|2008年第1轮第17顺位|美国|1489|4年5836万，2012/7/14签，2016夏到期，2015夏球员选项|6|4
10407|David Wes|http://g.hupu.com/nba/players/davidwest-425.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/425.jpg|2.06|PF|113|436|印第安纳步行者|泽维尔大学|2003年第1轮第18顺位|美国|1200|3年3600万，2013/7/11签，2016夏到期，2015夏球员选项|11|6
10408|George Hil|http://g.hupu.com/nba/players/georgehill-3180.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3180.jpg|1.91|G|87|367|印第安纳步行者|普度联合大学印第安纳波利斯分校|2008年第1轮第26顺位|美国|800|5年4000万，2012/7/14签，2017夏到期|6|6
10409|Luis Scol|http://g.hupu.com/nba/players/luisscola-1443.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/1443_120.jpg|2.06|F/C|109|440|印第安纳步行者||2002年第2轮第27顺位|阿根廷|486|3年1300万，2012/7/16签，2015夏到期★14-15赛季薪金只有94万受保障|7|3
10410|C.J. Mile|http://g.hupu.com/nba/players/cjmiles-1051.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1051_880.jpg|1.98|G/F|102|357|印第安纳步行者||2005年第2轮第4顺位|美国|420|4年1800万，2014/7/11签，2018夏到期，2017夏球员选项|9|4
10411|Ian Mahinm|http://g.hupu.com/nba/players/ianmahinmi-1446.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/1446.jpg|2.11|C|116|361|印第安纳步行者||2005年第1轮第28顺位|法国|400|4年1600万，2012/7/13签，2016夏到期|6|5
10412|Chris Copelan|http://g.hupu.com/nba/players/chriscopeland-3704.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3704_723.jpg|2.03|F|104|393|印第安纳步行者|科罗拉多大学||美国|313|2年610万，2013/7/14签，2015夏到期|2|2
10413|C.J. Watso|http://g.hupu.com/nba/players/cjwatson-1464.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1464_592.jpg|1.88|PG|79|392|印第安纳步行者|田纳西大学||美国|210|2年412万，2013/7/11签，2015夏到期|7|4
10414|Solomon Hil|http://g.hupu.com/nba/players/solomonhill-4800.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4800_519.jpg|2.01|SF|102|309|印第安纳步行者|亚利桑那大学|2013年第1轮第23顺位|美国|130|4年621万，2013/7/8签，2017夏到期，15&amp;16夏球队选项|1|1
10415|Rodney Stucke|http://g.hupu.com/nba/players/rodneystuckey-1358.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1358.jpg|1.96|G|95|368|印第安纳步行者|东华盛顿大学|2007年第1轮第15顺位|美国|122|1年底薪，2014/7/21签，2015夏到期|7|2
10416|Damjan Rude|http://g.hupu.com/nba/players/damjanrudez-4968.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4968_681.png|2.08|PF|104|366|印第安纳步行者|||南斯拉夫|110|3年350万，2014/7/11签，2017夏到期，2016夏球队选项|0|0
10417|Chris Singleto|http://g.hupu.com/nba/players/chrissingleton-3571.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3571_175.jpg|2.06|SF|103|325|印第安纳步行者|佛罗里达州立大学|2011年第1轮第18顺位|美国|95|4年741万美元，2011/12/11签，2015夏到期，2014夏球队选项|3|0
10418|Donald Sloa|http://g.hupu.com/nba/players/donaldsloan-3616.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3616_497.jpg|1.91|G|95|347|印第安纳步行者|德克萨斯农机大学||美国|94|2年底薪，2013/7/3签，2015夏到期★无保障合同|8|1
10419|Lavoy Alle|http://g.hupu.com/nba/players/lavoyallen-3603.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3603_348.jpg|2.06|F/C|118|334|印第安纳步行者|天普大学|2011年第2轮第20顺位|美国|91|1年底薪，2014/7/11签，2015夏到期|5|2
10420|Arinze Onuak|http://g.hupu.com/nba/players/arinzeonuaku-4783.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4783_848.jpg|2.08|PF|125|353|印第安纳步行者|雪城大学||美国|49|2年底薪，2013/8/21签，2015夏到期★部分保障合同|3|0
10421|Adonis Thoma|http://g.hupu.com/nba/players/adonisthomas-4893.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4893_477.jpg|2.01|SF|109|285|印第安纳步行者|孟菲斯大学||美国|5|10天合同，2014/2/24签|3|0
10422|Shayne Whittingto|http://g.hupu.com/nba/players/shaynewhittington-4980.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4980_793.png|2.11|C|113|309|印第安纳步行者|Western Michigan||美国|0||0|0
10423|C.J. Fai|http://g.hupu.com/nba/players/cjfair-4989.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4989_593.jpg|2.03|PF|98|303|印第安纳步行者|雪城大学||美国|0||0|0
10424|Derrick Ros|http://g.hupu.com/nba/players/derrickrose-3010.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3010.jpg|1.91|PG|86|338|芝加哥公牛|孟菲斯大学|2008年第1轮第1顺位|美国|1886|5年8916万美元，2011/12/23签，2012夏生效，2017夏到期|5|4
10425|Joakim Noa|http://g.hupu.com/nba/players/joakimnoah-1222.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1222.jpg|2.11|F/C|105|382|芝加哥公牛|佛罗里达大学|2007年第1轮第9顺位|美国|1270|5年6000万，2010/10/4签，2016夏到期|7|6
10426|Taj Gibso|http://g.hupu.com/nba/players/tajgibson-3357.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3357.jpg|2.06|F/C|102|378|芝加哥公牛|南加利福尼亚大学|2009年第1轮第26顺位|美国|800|4年3800万，2012/11/1签，2013夏生效，2017夏到期|5|5
10427|Pau Gaso|http://g.hupu.com/nba/players/paugasol-15.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/15_795.jpg|2.13|F/C|125|437|芝加哥公牛||2001年第1轮第3顺位|西班牙|712|3年2234万，2014/7/19签，2017夏到期|15|9
10428|Nikola Miroti|http://g.hupu.com/nba/players/nikolamirotic-4970.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4970_396.jpg|2.08|F|100|310|芝加哥公牛||2011年第1轮第23顺位|南斯拉夫|530|3年1660万，2014/7/19签，2017夏到期|0|0
10429|Mike Dunleav|http://g.hupu.com/nba/players/mikedunleavy-207.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/207_812.jpg|2.06|G/F|104|435|芝加哥公牛|杜克大学|2002年第1轮第3顺位|美国|332|2年651万，2013/7/10签，2015夏到期|14|3
10430|Kirk Hinric|http://g.hupu.com/nba/players/kirkhinrich-324.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/324.jpg|1.93|G|86|431|芝加哥公牛|堪萨斯大学|2003年第1轮第7顺位|美国|273|2年560万，2014/7/22签，2016夏到期，2015夏球员选项|13|9
10431|Doug McDermot|http://g.hupu.com/nba/players/dougmcdermott-4927.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/4927_958.jpg|2.03|SF|102|299|芝加哥公牛|克雷顿大学|2014年第1轮第11顺位|美国|227|4年1043万，2014/7/23签，2018夏到期，16&amp;17夏球队选项|0|0
10432|Jimmy Butle|http://g.hupu.com/nba/players/jimmybutler-3583.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3583_192.jpg|2.01|G/F|100|327|芝加哥公牛|马奎特大学|2011年第1轮第30顺位|美国|200|4年541万美元，2011/12/12签，2015夏到期|3|3
10433|Tony Snel|http://g.hupu.com/nba/players/tonysnell-4784.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4784.jpg|2.01|G/F|91|301|芝加哥公牛|新墨西哥大学|2013年第1轮第20顺位|美国|147|4年678万，2013/7/10签，2017夏到期，15&amp;16夏球队选项|1|1
10434|Nazr Mohamme|http://g.hupu.com/nba/players/nazrmohammed-984.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/984.jpg|2.08|C|113|471|芝加哥公牛|肯塔基大学|1998年第1轮第29顺位|美国|140|1年底薪，2013/7/11签，2014夏到期|26|10
10435|E&#039;Twaun Moor|http://g.hupu.com/nba/players/etwaunmoore-3608.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3608_781.jpg|1.93|G|87|334|芝加哥公牛|普渡大学|2011年第2轮第25顺位|美国|88|2年底薪，2012/9/7签，2014夏到期★无保障合同|3|1
10436|Aaron Brook|http://g.hupu.com/nba/players/aaronbrooks-1388.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/1388_873.jpg|1.83|PG|73|383|芝加哥公牛|俄勒冈大学|2007年第1轮第26顺位|美国|88|1年底薪，2013/7/18签，2014夏到期|12|3
10437|Cameron Bairsto|http://g.hupu.com/nba/players/cameronbairstow-4928.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/4928_166.jpg|2.06|PF|113|312|芝加哥公牛|新墨西哥大学|2014年第2轮第19顺位|澳大利亚|50|3年底薪，2014/7/22签，2017夏到期★无保障合同|0|0
10438|Larry Sander|http://g.hupu.com/nba/players/larrysanders-3463.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/3463.jpg|2.11|F/C|104|337|密尔沃基雄鹿|弗吉尼亚大学|2010年第1轮第15顺位|美国|1100|4年4400万，2013/8/21签，2014夏生效，2018夏到期|4|1
10439|O.J. May|http://g.hupu.com/nba/players/ojmayo-3012.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3012_700.jpg|1.96|G|91|349|密尔沃基雄鹿|南加利福尼亚大学|2008年第1轮第3顺位|美国|800|3年2400万，2013/7/13签，2016夏到期|6|2
10440|Ersan Ilyasov|http://g.hupu.com/nba/players/ersanilyasova-1141.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/1141.jpg|2.08|F|107|355|密尔沃基雄鹿||2005年第2轮第6顺位|土耳其|790|5年4000万，2012/7/12签，2017夏到期★16-17赛季薪金只有40万受保障|6|2
10441|Zaza Pachuli|http://g.hupu.com/nba/players/zazapachulia-1103.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/1103_787.jpg|2.11|C|122|394|密尔沃基雄鹿||2003年第2轮第13顺位|苏联|520|3年1560万，2013/7/17签，2016夏到期|11|4
10442|Jabari Parke|http://g.hupu.com/nba/players/jabariparker-4914.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4914_252.png|2.03|SF|109|261|密尔沃基雄鹿|杜克大学|2014年第1轮第2顺位|美国|493|4年3109万，2014/7/10签，2018夏到期，16&amp;17夏球队选项|0|0
10443|Jared Dudle|http://g.hupu.com/nba/players/jareddudley-1395.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/1395_457.jpg|2.01|G/F|102|377|密尔沃基雄鹿|波士顿学院|2007年第1轮第22顺位|美国|425|5年2150万，2011/1/11签，2016夏到期，2015夏提前终止合同选项|9|2
10444|Brandon Knigh|http://g.hupu.com/nba/players/brandonknight-3561.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3561_270.jpg|1.91|G|86|300|密尔沃基雄鹿|肯塔基大学|2011年第1轮第8顺位|美国|355|4年1201万美元，2011/12/10签，2015夏到期|3|0
10445|Jerryd Bayles|http://g.hupu.com/nba/players/jerrydbayless-3011.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3011_826.png|1.91|G|91|340|密尔沃基雄鹿|亚利桑那大学|2008年第1轮第11顺位|美国|313|2年613万，2012/7/14签，2014夏到期|10|3
10446|John Henso|http://g.hupu.com/nba/players/johnhenson-3651.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3651.jpg|2.11|F/C|104|312|密尔沃基雄鹿|北卡罗莱纳大学|2012年第1轮第14顺位|美国|198|4年866万，2012/7/11签，2016夏到期，2015夏球队选项|2|1
10447|Giannis Antetokounmp|http://g.hupu.com/nba/players/giannisantetokounmpo-4802.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4802_770.jpg|2.11|G/F|98|264|密尔沃基雄鹿||2013年第1轮第15顺位|希腊|187|4年861万，2013/7/30签，2017夏到期，15&amp;16夏球队选项|1|0
10448|Kendall Marshal|http://g.hupu.com/nba/players/kendallmarshall-3650.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3650_283.jpg|1.93|PG|91|304|密尔沃基雄鹿|北卡罗莱纳大学|2012年第1轮第13顺位|美国|91|2年底薪，2013/12/20签，2015夏到期|2|0
10449|Khris Middleto|http://g.hupu.com/nba/players/khrismiddleton-3676.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3676_666.jpg|2.01|F|102|304|密尔沃基雄鹿|德克萨斯农机大学|2012年第2轮第9顺位|美国|91|3年底薪，2012/8/16签，2015夏到期★14-15赛季无保障|2|0
10450|Nate Wolter|http://g.hupu.com/nba/players/natewolters-4803.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4803_122.jpg|1.93|PG|86|307|密尔沃基雄鹿|南达科他大学|2013年第2轮第8顺位|美国|81|3年226万，2013/7/31签，2016夏到期★15-16赛季无保障|1|0
10451|Damien Ingli|http://g.hupu.com/nba/players/damieninglis-4915.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4915_528.png|2.03|SF|102|259|密尔沃基雄鹿||2014年第2轮第1顺位|法国|0|未签约新秀|0|0
10452|Johnny O&#039;Bryant II|http://g.hupu.com/nba/players/johnnyobryantiii-4916.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4916_736.jpg|2.06|PF|120|282|密尔沃基雄鹿|路易斯安那州立大学|2014年第2轮第6顺位|美国|0|未签约新秀|0|0
10453|Micheal Eri|http://g.hupu.com/nba/players/michealeric-5020.html||2.11|F/C|109|342|密尔沃基雄鹿|天普大学||尼日利亚|0||0|0
10454|Josh Smit|http://g.hupu.com/nba/players/joshsmith-502.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/502_872.jpg|2.06|F|102|372|底特律活塞||2004年第1轮第17顺位|美国|1350|4年5600万，2013/7/10签，2017夏到期|10|6
10455|Brandon Jenning|http://g.hupu.com/nba/players/brandonjennings-3307.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3307_571.jpg|1.85|PG|77|327|底特律活塞||2009年第1轮第10顺位|美国|800|3年2400万，2013/7/31签，2016夏到期|5|2
10456|Jodie Meek|http://g.hupu.com/nba/players/jodiemeeks-3369.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3369_294.jpg|1.93|SG|95|352|底特律活塞|肯塔基大学|2009年第2轮第11顺位|美国|600|3年1881万，2014/7/15签，2017夏到期|7|3
10457|Greg Monro|http://g.hupu.com/nba/players/gregmonroe-3455.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3455.jpg|2.11|F/C|113|318|底特律活塞|乔治城大学|2010年第1轮第7顺位|美国|548|一年548万，2015年夏天到期|4|0
10458|Jonas Jerebk|http://g.hupu.com/nba/players/jonasjerebko-3360.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3360.jpg|2.08|F|105|357|底特律活塞||2009年第2轮第9顺位|瑞典|450|4年1600万美元，2011/12/10签，2015夏到期|4|0
10459|Caron Butle|http://g.hupu.com/nba/players/caronbutler-1064.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1064_720.jpg|2.01|SF|98|441|底特律活塞|康涅狄格大学|2002年第1轮第10顺位|美国|450|两年900万，2015-16赛季部分保障，2016年夏天到期|16|7
10460|Joel Anthon|http://g.hupu.com/nba/players/joelanthony-1440.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1440.jpg|2.06|F/C|111|412|底特律活塞|内华达大学拉斯维加斯分校||加拿大|380|5年1800万，2010/7/16签，2015夏到期|9|5
10461|D.J. Augusti|http://g.hupu.com/nba/players/djaugustin-3021.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3021_896.jpg|1.83|PG|83|349|底特律活塞|德克萨斯大学|2008年第1轮第9顺位|美国|300|两年600万，2016年夏天到期|8|3
10462|Kentavious Caldwell-Pop|http://g.hupu.com/nba/players/kentaviouscaldwellpope-4790.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4790.jpg|1.96|SG|93|286|底特律活塞|乔治亚大学|2013年第1轮第8顺位|美国|277|4年1199万，2013/7/20签，2017夏到期，15&amp;16夏球队选项|1|0
10463|Andre Drummon|http://g.hupu.com/nba/players/andredrummond-3646.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3646.jpg|2.11|F/C|127|280|底特律活塞|康涅狄格大学|2012年第1轮第9顺位|美国|256|4年1066万，2012/7/11签，2016夏到期，2015夏球队选项|2|0
10464|Luigi Datom|http://g.hupu.com/nba/players/luigidatome-4794.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4794.jpg|2.03|G/F|98|349|底特律活塞|||意大利|175|2年350万，2013/7/15签，2015夏到期|1|0
10465|Aaron Gra|http://g.hupu.com/nba/players/aarongray-1252.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1252_127.png|2.13|C|122|384|底特律活塞|匹兹堡大学|2007年第2轮第19顺位|美国|123|2年260万，2015-16赛季球队选项，2016夏到期|11|2
10466|Kyle Single|http://g.hupu.com/nba/players/kylesingler-3587.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3587.jpg|2.03|G/F|103|343|底特律活塞|杜克大学|2011年第2轮第3顺位|美国|109|3年313万，2012/7/12签，2015夏到期|2|0
10467|Tony Mitchel|http://g.hupu.com/nba/players/tonymitchell-4730.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4730.jpg|2.06|F|107|296|底特律活塞|北德克萨斯大学|2013年第2轮第7顺位|美国|81|3年226万，2013/7/20签，2016夏到期★15-16赛季无保障|1|0
10468|Spencer Dinwiddi|http://g.hupu.com/nba/players/spencerdinwiddie-4955.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4955_773.jpg|1.98|PG|91|284|底特律活塞|科罗拉多大学|2014年第2轮第8顺位|美国|70|三年253万，2016-17赛季部分保障，2017年夏到期·|0|0
10469|Cartier Marti|http://g.hupu.com/nba/players/cartiermartin-3222.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3222_315.jpg|2.01|G/F|100|385|底特律活塞|堪萨斯州立大学||美国|5|10天合同，2014/1/11签|10|1
10470|LeBron Jame|http://g.hupu.com/nba/players/lebronjames-650.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/650_375.jpg|2.03|F|113|384|克利夫兰骑士||2003年第1轮第1顺位|美国|2064|2年4210万美元，2014/7/13签，2016夏到期，2015夏球员选项|11|9
10471|Kevin Lov|http://g.hupu.com/nba/players/kevinlove-3004.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3004_720.png|2.08|F/C|110|339|克利夫兰骑士|加州大学洛杉矶分校|2008年第1轮第5顺位|美国|1571|4年6082万美元，2012/1/26签，2012夏生效，2016夏到期，2015夏提前结束合同选项|6|0
10472|Anderson Vareja|http://g.hupu.com/nba/players/andersonvarejao-659.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/659_581.jpg|2.11|F/C|121|411|克利夫兰骑士||2004年第2轮第1顺位|巴西|970|6年4820万，2009/7/10签，2015夏到期★合同包括5%交易保证金★14-15赛季薪金只有400万受保障|10|5
10473|Kyrie Irvin|http://g.hupu.com/nba/players/kyrieirving-3554.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3554_592.jpg|1.91|G|88|297|克利夫兰骑士|杜克大学|2011年第1轮第1顺位|澳大利亚|707|4年2402万美元，2011/12/10签，2015夏到期【续约】5年9000万，2014/7/11签，2015夏生效，2020夏到期|3|0
10474|Tristan Thompso|http://g.hupu.com/nba/players/tristanthompson-3557.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3557_176.jpg|2.06|F/C|108|309|克利夫兰骑士|德克萨斯大学|2011年第1轮第4顺位|加拿大|513|4年1744万美元，2011/12/10签，2015夏到期|3|0
10475|Dion Waiter|http://g.hupu.com/nba/players/dionwaiters-3641.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3641.jpg|1.93|SG|102|300|克利夫兰骑士|雪城大学|2012年第1轮第4顺位|美国|406|4年1682万，2012/7/6签，2016夏到期，2015夏球队选项|2|0
10476|Mike Mille|http://g.hupu.com/nba/players/mikemiller-16.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/16_276.png|2.03|G/F|99|442|克利夫兰骑士|佛罗里达大学|2000年第1轮第5顺位|美国|273|两年558万，2015-16赛季球员选项，2016年夏天到期|16|9
10477|Brendan Haywoo|http://g.hupu.com/nba/players/brendanhaywood-130.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/130_375.jpg|2.13|C|119|445|克利夫兰骑士|北卡罗莱纳大学|2001年第1轮第20顺位|美国|221|3年570万，2012/7/15签，2015夏到期|14|7
10478|James Jone|http://g.hupu.com/nba/players/jamesjones-390.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/390_204.jpg|2.03|G/F|98|434|克利夫兰骑士|佛罗里达迈阿密大学|2003年第2轮第20顺位|美国|145|一年145万，2015年夏天到期|11|9
10479|Shawn Mario|http://g.hupu.com/nba/players/shawnmarion-182.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/182_763.jpg|2.01|F|103|463|克利夫兰骑士|内华达大学拉斯维加斯分校|1999年第1轮第9顺位|美国|145|一年145万，2015年夏天到期|19|10
10480|Louis Amundso|http://g.hupu.com/nba/players/louisamundson-1286.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/1286_758.jpg|2.06|PF|102|408|克利夫兰骑士|内华达大学拉斯维加斯分校||美国|131|2年底薪，2014/4/10签，2015夏到期★无保障合同|15|3
10481|A.J. Pric|http://g.hupu.com/nba/players/ajprice-3328.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3328_812.png|1.88|PG|88|362|克利夫兰骑士|康涅狄格大学|2009年第2轮第22顺位|美国|88|1年底薪，2013/10/1签，2014夏到期★无保障合同|5|2
10482|Matthew Dellavedov|http://g.hupu.com/nba/players/matthewdellavedova-4789.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4789.jpg|1.93|PG|86|315|克利夫兰骑士|加拿大圣玛丽大学||澳大利亚|81|2年底薪，2013/8/7签，2015夏到期★无保障合同|1|0
10483|Joe Harri|http://g.hupu.com/nba/players/joeharris-4957.html||1.98|SG|102|303|克利夫兰骑士|弗吉尼亚大学|2014年第2轮第3顺位|美国|51|3年233万，2014/7/25签，2017夏到期，15-16、16-17部分保障|0|0
10484|Shane Edward|http://g.hupu.com/nba/players/shaneedwards-4902.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4902_731.jpg|2.01|SF|100|355|克利夫兰骑士|阿肯色大学小石城分校||美国|5|10天合同，2014/3/13签|1|0
10485|Alex Kir|http://g.hupu.com/nba/players/alexkirk-4979.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4979_192.jpg|2.13|C|113|301|克利夫兰骑士|新墨西哥大学||美国|0||0|0
