ID|name|website|profile|heigh|position|weight|birth|team|school|xuanxiu|born|salary|contract|regular race|season race
10445|Jerryd Bayless|http://g.hupu.com/nba/players/jerrydbayless-3011.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3011_826.png|1.91|G(19号)|91|588006000.0|密尔沃基雄鹿|亚利桑那大学|2008年第1轮第11顺位|美国|313|2年613万，2012/7/14签，2014夏到期|10|3
10446|John Henson|http://g.hupu.com/nba/players/johnhenson-3651.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3651.jpg|2.11|F/C(31号)|104|662313600.0|密尔沃基雄鹿|北卡罗莱纳大学|2012年第1轮第14顺位|美国|198|4年866万，2012/7/11签，2016夏到期，2015夏球队选项|2|1
10447|Giannis Antetokounmpo|http://g.hupu.com/nba/players/giannisantetokounmpo-4802.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4802_770.jpg|2.11|G/F(34号)|98|786643200.0|密尔沃基雄鹿||2013年第1轮第15顺位|希腊|187|4年861万，2013/7/30签，2017夏到期，15&amp;16夏球队选项|1|0
10448|Kendall Marshall|http://g.hupu.com/nba/players/kendallmarshall-3650.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3650_283.jpg|1.93|PG(5号)|91|682527600.0|密尔沃基雄鹿|北卡罗莱纳大学|2012年第1轮第13顺位|美国|91|2年底薪，2013/12/20签，2015夏到期|2|0
10449|Khris Middleton|http://g.hupu.com/nba/players/khrismiddleton-3676.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3676_666.jpg|2.01|F(22号)|102|681922800.0|密尔沃基雄鹿|德克萨斯农机大学|2012年第2轮第9顺位|美国|91|3年底薪，2012/8/16签，2015夏到期★14-15赛季无保障|2|0
10450|Nate Wolters|http://g.hupu.com/nba/players/natewolters-4803.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/3/4803_122.jpg|1.93|PG(6号)|86|674233200.0|密尔沃基雄鹿|南达科他大学|2013年第2轮第8顺位|美国|81|3年226万，2013/7/31签，2016夏到期★15-16赛季无保障|1|0
10451|Damien Inglis|http://g.hupu.com/nba/players/damieninglis-4915.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4915_528.png|2.03|SF(17号)|102|800899200.0|密尔沃基雄鹿||2014年第2轮第1顺位|法国||未签约新秀|0|0
10452|Johnny O&#039;Bryant III|http://g.hupu.com/nba/players/johnnyobryantiii-4916.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/4916_736.jpg|2.06|PF(3号)|120|738864000.0|密尔沃基雄鹿|路易斯安那州立大学|2014年第2轮第6顺位|美国||未签约新秀|0|0
10453|Micheal Eric|http://g.hupu.com/nba/players/michealeric-5020.html||2.11|F/C(50号)|109|583081200.0|密尔沃基雄鹿|天普大学||尼日利亚|||0|0
10454|Josh Smith|http://g.hupu.com/nba/players/joshsmith-502.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/502_872.jpg|2.06|F(6号)|102|502560000.0|底特律活塞||2004年第1轮第17顺位|美国|1350|4年5600万，2013/7/10签，2017夏到期|10|6
10455|Brandon Jennings|http://g.hupu.com/nba/players/brandonjennings-3307.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3307_571.jpg|1.85|PG(7号)|77|622483200.0|底特律活塞||2009年第1轮第10顺位|美国|800|3年2400万，2013/7/31签，2016夏到期|5|2
10456|Jodie Meeks|http://g.hupu.com/nba/players/jodiemeeks-3369.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/3369_294.jpg|1.93|SG(20号)|95|556470000.0|底特律活塞|肯塔基大学|2009年第2轮第11顺位|美国|600|3年1881万，2014/7/15签，2017夏到期|7|3
10457|Greg Monroe|http://g.hupu.com/nba/players/gregmonroe-3455.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/3455.jpg|2.11|F/C(10号)|113|644425200.0|底特律活塞|乔治城大学|2010年第1轮第7顺位|美国|548|一年548万，2015年夏天到期|4|0
10458|Jonas Jerebko|http://g.hupu.com/nba/players/jonasjerebko-3360.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/3360.jpg|2.08|F(33号)|105|541612800.0|底特律活塞||2009年第2轮第9顺位|瑞典|450|4年1600万美元，2011/12/10签，2015夏到期|4|0
10459|Caron Butler|http://g.hupu.com/nba/players/caronbutler-1064.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/1064_720.jpg|2.01|SF(31号)|98|321724800.0|底特律活塞|康涅狄格大学|2002年第1轮第10顺位|美国|450|两年900万，2015-16赛季部分保障，2016年夏天到期|16|7
10460|Joel Anthony|http://g.hupu.com/nba/players/joelanthony-1440.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/1440.jpg|2.06|F/C(50号)|111|397670400.0|底特律活塞|内华达大学拉斯维加斯分校||加拿大|380|5年1800万，2010/7/16签，2015夏到期|9|5
10461|D.J. Augustin|http://g.hupu.com/nba/players/djaugustin-3021.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3021_896.jpg|1.83|PG(14号)|83|563472000.0|底特律活塞|德克萨斯大学|2008年第1轮第9顺位|美国|300|两年600万，2016年夏天到期|8|3
10462|Kentavious Caldwell-Pope|http://g.hupu.com/nba/players/kentaviouscaldwellpope-4790.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4790.jpg|1.96|SG(5号)|93|729964800.0|底特律活塞|乔治亚大学|2013年第1轮第8顺位|美国|277|4年1199万，2013/7/20签，2017夏到期，15&amp;16夏球队选项|1|0
10463|Andre Drummond|http://g.hupu.com/nba/players/andredrummond-3646.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/3646.jpg|2.11|F/C(0号)|127|744912000.0|底特律活塞|康涅狄格大学|2012年第1轮第9顺位|美国|256|4年1066万，2012/7/11签，2016夏到期，2015夏球队选项|2|0
10464|Luigi Datome|http://g.hupu.com/nba/players/luigidatome-4794.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/4794.jpg|2.03|G/F(13号)|98|564940800.0|底特律活塞|||意大利|175|2年350万，2013/7/15签，2015夏到期|1|0
10465|Aaron Gray|http://g.hupu.com/nba/players/aarongray-1252.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/1252_127.png|2.13|C(34号)|122|471196800.0|底特律活塞|匹兹堡大学|2007年第2轮第19顺位|美国|123|2年260万，2015-16赛季球队选项，2016夏到期|11|2
10466|Kyle Singler|http://g.hupu.com/nba/players/kylesingler-3587.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3587.jpg|2.03|G/F(25号)|103|578674800.0|底特律活塞|杜克大学|2011年第2轮第3顺位|美国|109|3年313万，2012/7/12签，2015夏到期|2|0
10467|Tony Mitchell|http://g.hupu.com/nba/players/tonymitchell-4730.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/4730.jpg|2.06|F(9号)|107|702576000.0|底特律活塞|北德克萨斯大学|2013年第2轮第7顺位|美国|81|3年226万，2013/7/20签，2016夏到期★15-16赛季无保障|1|0
10468|Spencer Dinwiddie|http://g.hupu.com/nba/players/spencerdinwiddie-4955.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/5/4955_773.jpg|1.98|PG(8号)|91|734025600.0|底特律活塞|科罗拉多大学|2014年第2轮第8顺位|美国|70|三年253万，2016-17赛季部分保障，2017年夏到期·|0|0
10469|Cartier Martin|http://g.hupu.com/nba/players/cartiermartin-3222.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/3222_315.jpg|2.01|G/F(35号)|100|469728000.0|底特律活塞|堪萨斯州立大学||美国|5|10天合同，2014/1/11签|10|1
10470|LeBron James|http://g.hupu.com/nba/players/lebronjames-650.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/650_375.jpg|2.03|F(23号)|113|473184000.0|克利夫兰骑士||2003年第1轮第1顺位|美国|2064|2年4210万美元，2014/7/13签，2016夏到期，2015夏球员选项|11|9
10471|Kevin Love|http://g.hupu.com/nba/players/kevinlove-3004.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3004_720.png|2.08|F/C(0号)|110|589561200.0|克利夫兰骑士|加州大学洛杉矶分校|2008年第1轮第5顺位|美国|1571|4年6082万美元，2012/1/26签，2012夏生效，2016夏到期，2015夏提前结束合同选项|6|0
10472|Anderson Varejao|http://g.hupu.com/nba/players/andersonvarejao-659.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/659_581.jpg|2.11|F/C(17号)|121|401990400.0|克利夫兰骑士||2004年第2轮第1顺位|巴西|970|6年4820万，2009/7/10签，2015夏到期★合同包括5%交易保证金★14-15赛季薪金只有400万受保障|10|5
10473|Kyrie Irving|http://g.hupu.com/nba/players/kyrieirving-3554.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/4/3554_592.jpg|1.91|G(2号)|88|701280000.0|克利夫兰骑士|杜克大学|2011年第1轮第1顺位|澳大利亚|707|4年2402万美元，2011/12/10签，2015夏到期【续约】5年9000万，2014/7/11签，2015夏生效，2020夏到期|3|0
10474|Tristan Thompson|http://g.hupu.com/nba/players/tristanthompson-3557.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/7/3557_176.jpg|2.06|F/C(13号)|108|668793600.0|克利夫兰骑士|德克萨斯大学|2011年第1轮第4顺位|加拿大|513|4年1744万美元，2011/12/10签，2015夏到期|3|0
10475|Dion Waiters|http://g.hupu.com/nba/players/dionwaiters-3641.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/1/3641.jpg|1.93|SG(3号)|102|692294400.0|克利夫兰骑士|雪城大学|2012年第1轮第4顺位|美国|406|4年1682万，2012/7/6签，2016夏到期，2015夏球队选项|2|0
10476|Mike Miller|http://g.hupu.com/nba/players/mikemiller-16.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/16_276.png|2.03|G/F(18号)|99|319737600.0|克利夫兰骑士|佛罗里达大学|2000年第1轮第5顺位|美国|273|两年558万，2015-16赛季球员选项，2016年夏天到期|16|9
10477|Brendan Haywood|http://g.hupu.com/nba/players/brendanhaywood-130.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/130_375.jpg|2.13|C(33号)|119|312480000.0|克利夫兰骑士|北卡罗莱纳大学|2001年第1轮第20顺位|美国|221|3年570万，2012/7/15签，2015夏到期|14|7
10478|James Jones|http://g.hupu.com/nba/players/jamesjones-390.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/0/390_204.jpg|2.03|G/F(1号)|98|339436800.0|克利夫兰骑士|佛罗里达迈阿密大学|2003年第2轮第20顺位|美国|145|一年145万，2015年夏天到期|11|9
10479|Shawn Marion|http://g.hupu.com/nba/players/shawnmarion-182.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/182_763.jpg|2.01|F(31号)|103|263318400.0|克利夫兰骑士|内华达大学拉斯维加斯分校|1999年第1轮第9顺位|美国|145|一年145万，2015年夏天到期|19|10
10480|Louis Amundson|http://g.hupu.com/nba/players/louisamundson-1286.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/6/1286_758.jpg|2.06|PF(89号)|102|408038400.0|克利夫兰骑士|内华达大学拉斯维加斯分校||美国|131|2年底薪，2014/4/10签，2015夏到期★无保障合同|15|3
10481|A.J. Price|http://g.hupu.com/nba/players/ajprice-3328.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/8/3328_812.png|1.88|PG(21号)|88|528998400.0|克利夫兰骑士|康涅狄格大学|2009年第2轮第22顺位|美国|88|1年底薪，2013/10/1签，2014夏到期★无保障合同|5|2
10482|Matthew Dellavedova|http://g.hupu.com/nba/players/matthewdellavedova-4789.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4789.jpg|1.93|PG(8号)|86|652719600.0|克利夫兰骑士|加拿大圣玛丽大学||澳大利亚|81|2年底薪，2013/8/7签，2015夏到期★无保障合同|1|0
10483|Joe Harris|http://g.hupu.com/nba/players/joeharris-4957.html||1.98|SG(12号)|102|684169200.0|克利夫兰骑士|弗吉尼亚大学|2014年第2轮第3顺位|美国|51|3年233万，2014/7/25签，2017夏到期，15-16、16-17部分保障|0|0
10484|Shane Edwards|http://g.hupu.com/nba/players/shaneedwards-4902.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/2/4902_731.jpg|2.01|SF(24号)|100|549385200.0|克利夫兰骑士|阿肯色大学小石城分校||美国|5|10天合同，2014/3/13签|1|0
10485|Alex Kirk|http://g.hupu.com/nba/players/alexkirk-4979.html|http://c2.hoopchina.com.cn//uploads/gamespace/players/9/4979_192.jpg|2.13|C(53号)|113|690048000.0|克利夫兰骑士|新墨西哥大学||美国|||0|0
